subdim	prefix	video	suffix	dim	task_type	negative	positive	index
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.person_closes_vehicle_door.2973.3034	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1468
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.person_closes_vehicle_door.3281.3337	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1469
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.person_closes_vehicle_door.7652.7719	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1470
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.person_closes_vehicle_door.7701.7777	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1472
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.person_opens_vehicle_door.3165.3230	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1478
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G300.r13.vehicle_starts.7889.8025	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1482
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.person_closes_trunk.8732.8838	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	1484
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.person_closes_vehicle_door.8802.8862	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1486
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.person_exits_vehicle.8524.8608	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1488
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.person_exits_vehicle.8697.8826	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1489
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.person_opens_trunk.8642.8738	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1493
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.vehicle_starts.8936.9006	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1498
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.vehicle_stops.7659.7767	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1500
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.vehicle_stops.8624.8684	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1504
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-00.school.G336.r13.vehicle_turns_left.8037.8199	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1505
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-01.school.G328.r13.vehicle_turns_left.1496.1630	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1506
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-00.10-15-01.school.G328.r13.vehicle_turns_left.1735.1862	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1507
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.bus.G505.r13.vehicle_turns_left.2239.2329	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1508
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.person_opens_vehicle_door.2121.2257	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1509
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.person_opens_vehicle_door.2202.2294	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1510
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.vehicle_stops.1845.1951	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1512
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.vehicle_turns_left.1431.1553	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1513
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.vehicle_turns_left.1692.1800	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1514
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-01.10-15-01.school.G339.r13.vehicle_turns_left.2253.2378	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1515
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-10-02.10-15-02.hospital.G341.r13.vehicle_turns_left.2739.2872	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1517
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G300.r13.person_opens_vehicle_door.8467.8558	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1520
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.person_closes_vehicle_door.3265.3335	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1525
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.person_closes_vehicle_door.3184.3289	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1526
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.vehicle_turns_left.137.213	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1538
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.vehicle_turns_left.209.325	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1539
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.vehicle_turns_left.264.388	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1540
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.vehicle_turns_left.2851.2939	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1541
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-00.10-20-00.school.G336.r13.vehicle_turns_left.3378.3435	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1542
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.bus.G505.r13.vehicle_turns_left.1463.1708	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1543
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.bus.G505.r13.vehicle_turns_left.1553.1785	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1544
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.hospital.G436.r13.vehicle_stops.2904.2980	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1545
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.person_closes_vehicle_door.4395.4458	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1546
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.person_opens_vehicle_door.4283.4348	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1548
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.vehicle_stops.4145.4191	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1549
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-25-00.10-30-00.school.G336.r13.vehicle_turns_left.6722.6829	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1555
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_closes_vehicle_door.7789.7840	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1557
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_closes_vehicle_door.8345.8399	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1558
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_opens_vehicle_door.7597.7673	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1559
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_opens_vehicle_door.8031.8099	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1560
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_closes_vehicle_door.4065.4127	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1561
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_closes_vehicle_door.4301.4356	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1562
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_opens_trunk.4566.4637	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1565
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_unloads_vehicle.5041.5161	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1568
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_closes_vehicle_door.2994.3052	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1571
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_closes_vehicle_door.3300.3416	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1572
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_opens_vehicle_door.2791.2867	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1575
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_opens_vehicle_door.3122.3212	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1576
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.vehicle_turns_left.3904.4014	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1579
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G328.r13.person_unloads_vehicle.3873.4114	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1581
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_closes_vehicle_door.8260.8602	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1582
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_exits_vehicle.7918.8108	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1584
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_opens_vehicle_door.6975.7150	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1585
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.vehicle_starts.8984.9005	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1586
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-02.10-40-02.hospital.G341.r13.vehicle_turns_right.5369.5469	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1588
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-00.10-45-00.school.G336.r13.vehicle_stops.6395.6498	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1591
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_closes_vehicle_door.8363.8425	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1594
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_trunk.5817.5912	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1602
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.8142.8201	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1603
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.6816.6877	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1607
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.6819.6887	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1608
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.vehicle_turns_left.7285.7423	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1609
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_opens_vehicle_door.764.830	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1610
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_opens_vehicle_door.764.849	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1612
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_closes_vehicle_door.999.1073	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1614
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_closes_vehicle_door.1205.1277	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1616
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_turns_right.6604.6796	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1622
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_turns_right.2149.2380	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1623
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G336.r13.vehicle_turns_left.8079.8235	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1626
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_opens_vehicle_door.721.823	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1627
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_opens_vehicle_door.726.808	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1628
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_enters_vehicle.1103.1233	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1631
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_opens_vehicle_door.2847.2928	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1635
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_closes_trunk.4560.4617	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	1639
