subdim	prefix	video	suffix	dim	task_type	negative	positive	index
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.bus.G505.r13.vehicle_turns_left.1463.1708	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1543
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.bus.G505.r13.vehicle_turns_left.1553.1785	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1544
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-15-01.10-20-01.hospital.G436.r13.vehicle_stops.2904.2980	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1545
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.person_closes_vehicle_door.4395.4458	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1546
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.person_exits_vehicle.4283.4428	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1547
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.person_opens_vehicle_door.4283.4348	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1548
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-20-00.10-25-00.school.G336.r13.vehicle_stops.4145.4191	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1549
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-25-00.10-30-00.school.G336.r13.person_enters_vehicle.6255.6373	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1551
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-25-00.10-30-00.school.G336.r13.vehicle_reverses.6491.6544	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1553
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-25-00.10-30-00.school.G336.r13.vehicle_turns_left.6722.6829	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1555
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-25-00.10-30-00.school.G336.r13.vehicle_drives_forward.6544.6491	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1556
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_closes_vehicle_door.7789.7840	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1557
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_closes_vehicle_door.8345.8399	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1558
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_opens_vehicle_door.7597.7673	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1559
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.hospital.G301.r13.person_opens_vehicle_door.8031.8099	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1560
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_closes_vehicle_door.4065.4127	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1561
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_closes_vehicle_door.4301.4356	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1562
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_exits_vehicle.3072.3307	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1563
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_exits_vehicle.3187.3415	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1564
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_opens_trunk.4566.4637	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1565
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_opens_vehicle_door.3072.3214	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1566
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_opens_vehicle_door.3187.3263	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1567
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.person_unloads_vehicle.5041.5161	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1568
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.vehicle_reverses.2369.2751	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1569
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-30-01.10-35-01.school.G328.r13.vehicle_drives_forward.2751.2369	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1570
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_closes_vehicle_door.2994.3052	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1571
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_closes_vehicle_door.3300.3416	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1572
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_enters_vehicle.2791.3052	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1573
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_enters_vehicle.3122.3416	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1574
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_opens_vehicle_door.2791.2867	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1575
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.person_opens_vehicle_door.3122.3212	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1576
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.vehicle_reverses.3567.3739	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1577
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.vehicle_turns_left.3904.4014	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1579
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-00.10-40-00.school.G336.r13.vehicle_drives_forward.3739.3567	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1580
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G328.r13.person_unloads_vehicle.3873.4114	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1581
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_closes_vehicle_door.8260.8602	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1582
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_enters_vehicle.8786.9005	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1583
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_exits_vehicle.7918.8108	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1584
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.person_opens_vehicle_door.6975.7150	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1585
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.vehicle_starts.8984.9005	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1586
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-01.10-40-01.school.G424.r13.vehicle_stops.6876.6983	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1587
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-35-02.10-40-02.hospital.G341.r13.vehicle_turns_right.5369.5469	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1588
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-00.10-45-00.school.G336.r13.vehicle_reverses.7845.7973	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1589
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-00.10-45-00.school.G336.r13.vehicle_stops.6395.6498	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1591
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-00.10-45-00.school.G336.r13.vehicle_drives_forward.7973.7845	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1592
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_closes_vehicle_door.8363.8425	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1594
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_closes_vehicle_door.6507.6570	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1595
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.8142.8425	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1596
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.5848.6002	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1597
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.5854.6002	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1598
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.6507.6570	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1599
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.6816.6977	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1600
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_enters_vehicle.6819.6977	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1601
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.8142.8201	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1603
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.5916.6001	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1604
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.5848.5934	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1605
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.5854.5927	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1606
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.6816.6877	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1607
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.person_opens_vehicle_door.6819.6887	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1608
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-09	2018-03-09.10-40-01.10-45-01.school.G339.r13.vehicle_turns_left.7285.7423	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1609
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_opens_vehicle_door.764.830	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1610
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_enters_vehicle.941.1276	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1611
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_opens_vehicle_door.764.849	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1612
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_enters_vehicle.866.1083	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1613
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_closes_vehicle_door.999.1073	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1614
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_enters_vehicle.1124.1276	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1615
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_closes_vehicle_door.1205.1277	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1616
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_opens_vehicle_door.1475.1547	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1617
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_enters_vehicle.1475.1633	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1618
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.person_closes_vehicle_door.1551.1633	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1619
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_reverses.1967.2067	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1620
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_turns_right.6604.6796	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1622
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_turns_right.2149.2380	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1623
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G328.r13.vehicle_drives_forward.2067.1967	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1624
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-00.11-20-00.school.G336.r13.vehicle_turns_left.8079.8235	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1626
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-11	2018-03-11.11-15-01.11-20-01.school.G424.r13.person_opens_vehicle_door.721.823	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1627
